parent folder,file name,modality,Radiologist Score,Err,kspace shape,reconstruction shape,kspace nan or inf count,reconstruction nan or inf count,kspace min,kspace max,kspace mean,kspace std,reconstruction min,reconstruction max,reconstruction mean,reconstruction std
MultiCoil,Center005_UIH_15T_umr670_P003_lge_lax_4ch.h5,4ch,5,,"(2, 1, 10, 382, 170)","(2, 1, 382, 170)",0,0,6.648870621,3561428.381,10829.14115,31837.41776,2543.970516,801405.0951,63377.43098,85394.47242
MultiCoil,Center005_UIH_15T_umr670_P003_lge_sax.h5,sax,5,,"(2, 10, 10, 382, 170)","(2, 10, 382, 170)",0,0,1.15943016,3117176.73,10344.8943,27466.95225,2796.784733,1554599.231,56160.40674,73895.27558
MultiCoil,Center005_UIH_15T_umr670_P003_perfusion.h5,perfusion,5,,"(50, 4, 10, 226, 87)","(50, 4, 226, 87)",0,0,1.555358238,5215057.559,23816.81209,59276.71528,4593.312015,1563701.771,120238.8595,162333.9515
MultiCoil,Center005_UIH_15T_umr670_P003_T1map.h5,T1map,4,,"(8, 3, 10, 386, 149)","(8, 3, 386, 149)",0,0,3.026252483,12687938.69,29661.78845,89762.83256,6041.557564,2698221.066,165127.4651,249208.3432
MultiCoil,Center005_UIH_15T_umr670_P003_T1mappost.h5,T1mappost,3,too much noise,"(9, 3, 10, 384, 149)","(9, 3, 384, 149)",0,0,4.438128369,15684204.98,29727.86129,97346.49977,6815.909819,3137270.114,171876.2257,272138.6238
MultiCoil,Center005_UIH_15T_umr670_P003_T1w.h5,T1w,4,,"(10, 10, 512, 246)","(10, 512, 246)",0,0,0.0,53498683.8,36150.14256,264652.8512,5231.602017,10608251.78,462200.3133,707001.0715
MultiCoil,Center005_UIH_15T_umr670_P003_T2map.h5,T2map,5,,"(3, 3, 10, 384, 149)","(3, 3, 384, 149)",0,0,7.334693892,5228810.598,28351.06511,76787.34121,5138.951829,2105214.955,152638.0116,209051.2474
MultiCoil,Center005_UIH_15T_umr670_P003_T2w.h5,T2w,5,,"(10, 10, 512, 228)","(10, 512, 228)",0,0,0.0,9914892.166,10391.78373,44830.54562,2965.551252,4454838.788,91310.97962,113313.613
MultiCoil,Center005_UIH_15T_umr670_P004_cine_lax_2ch.h5,2ch,4,,"(12, 1, 10, 386, 205)","(12, 1, 386, 205)",0,0,2.831713362,9216010.962,42189.64323,118304.0502,6155.720768,3976549.33,191675.7284,347877.217
MultiCoil,Center005_UIH_15T_umr670_P004_cine_ot.h5,ot,5.0,,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,12.27110736,11625293.87,50625.96926,148848.9121,8752.500911,3717590.928,281687.721,409685.1254
MultiCoil,Center005_UIH_15T_umr670_P004_lge_lax_2ch.h5,2ch,5,,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,8.326695513,3484761.534,10774.36538,27474.22652,2610.936051,1114806.326,52267.02789,77313.37863
MultiCoil,Center005_UIH_15T_umr670_P004_lge_lax_4ch.h5,4ch,5,,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,2.007820661,3316810.496,10676.50751,28659.09673,2700.184653,664330.6689,57130.34213,78034.86648
MultiCoil,Center005_UIH_15T_umr670_P004_lge_sax.h5,sax,5,,"(2, 10, 10, 384, 170)","(2, 10, 384, 170)",0,0,2.558961361,3497799.189,10665.48269,28644.10826,2664.627271,1550757.508,56706.77092,78273.34617
MultiCoil,Center005_UIH_15T_umr670_P004_perfusion.h5,perfusion,5,,"(50, 4, 10, 224, 87)","(50, 4, 224, 87)",0,0,3.58667641,5264131.0,23090.91685,57744.13443,4849.485159,1740587.034,112694.6157,161169.7199
MultiCoil,Center005_UIH_15T_umr670_P004_T1map.h5,T1map,5,,"(8, 3, 10, 384, 149)","(8, 3, 384, 149)",0,0,0.932809311,7427790.638,30582.57602,87410.79008,6091.451782,3078172.207,160771.7798,244768.9454
MultiCoil,Center005_UIH_15T_umr670_P004_T1mappost.h5,T1mappost,3,too much noise,"(9, 3, 10, 384, 149)","(9, 3, 384, 149)",0,0,2.248280367,8329993.316,29657.05288,80776.23701,6205.575429,2766133.537,150409.592,226760.5944
MultiCoil,Center005_UIH_15T_umr670_P004_T1w.h5,T1w,5,,"(10, 10, 512, 246)","(10, 512, 246)",0,0,0.0,50023673.5,35852.16208,251011.3268,5518.7473,31580721.78,387923.035,701738.0963
MultiCoil,Center005_UIH_15T_umr670_P004_T2map.h5,T2map,5,,"(3, 3, 10, 384, 149)","(3, 3, 384, 149)",0,0,2.997013759,8914673.627,29736.28886,82981.21758,5598.501471,2439494.779,152226.6983,233513.0099
MultiCoil,Center005_UIH_15T_umr670_P004_T2w.h5,T2w,5,,"(10, 10, 512, 228)","(10, 512, 228)",0,0,0.0,10887669.44,12938.24777,53635.73387,3086.851406,19712138.12,94940.5247,146383.7382
MultiCoil,Center005_UIH_15T_umr670_P005_cine_lax_2ch.h5,2ch,4,,"(12, 1, 10, 384, 205)","(12, 1, 384, 205)",0,0,0.937454008,6849082.942,34611.28619,95607.07571,6854.441488,3671772.339,165153.902,275881.7305
MultiCoil,Center005_UIH_15T_umr670_P005_cine_lax_4ch.h5,4ch,4.0,,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,7.120306703,8101341.993,41162.09654,106088.4795,10346.15061,3891973.877,190732.5048,305142.5051
MultiCoil,Center005_UIH_15T_umr670_P005_cine_ot.h5,ot,5.0,,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,13.11576377,13165632.5,39186.05122,109571.441,8640.976484,2944594.46,221995.1247,293483.624
MultiCoil,Center005_UIH_15T_umr670_P005_lge_lax_2ch.h5,2ch,4,,"(2, 1, 10, 384, 170)","(2, 1, 384, 170)",0,0,1.070058258,2443762.483,10351.80109,24321.47686,2697.784677,826968.8858,49529.2188,67333.47392
MultiCoil,Center005_UIH_15T_umr670_P005_lge_sax.h5,sax,4,,"(2, 10, 10, 380, 170)","(2, 10, 380, 170)",0,0,3.032761074,2319175.665,9357.390444,22000.68347,2511.275014,708151.2123,45544.35819,60345.8344
MultiCoil,Center005_UIH_15T_umr670_P005_perfusion.h5,perfusion,4,,"(50, 4, 10, 222, 87)","(50, 4, 222, 87)",0,0,0.218956444,5148066.098,24049.48191,52660.48449,5589.970732,1858759.181,112713.9799,144258.798
MultiCoil,Center005_UIH_15T_umr670_P005_T1map.h5,T1map,5,,"(8, 3, 10, 382, 149)","(8, 3, 382, 149)",0,0,4.800704501,7702930.424,26272.80921,72559.68942,7160.760952,3468252.048,129176.9777,207038.6407
MultiCoil,Center005_UIH_15T_umr670_P005_T1mappost.h5,T1mappost,4,too much noise,"(9, 3, 10, 382, 149)","(9, 3, 382, 149)",0,0,4.794494588,9602639.956,26392.14173,83018.53996,6688.969918,3265120.445,138069.2702,238375.98
MultiCoil,Center005_UIH_15T_umr670_P005_T1w.h5,T1w,4,,"(10, 10, 512, 246)","(10, 512, 246)",0,0,0.0,36273592.71,27769.37377,183498.5105,5093.303229,6172601.922,284836.558,513124.3028
MultiCoil,Center005_UIH_15T_umr670_P005_T2map.h5,T2map,5,,"(3, 3, 10, 382, 149)","(3, 3, 382, 149)",0,0,4.508228414,7923125.592,25719.78128,68805.7358,5640.634434,3139136.306,127156.9279,194392.5924
MultiCoil,Center005_UIH_15T_umr670_P005_T2w.h5,T2w,3,,"(10, 10, 512, 228)","(10, 512, 228)",0,0,0.0,9554698.678,10095.02726,50037.71812,2626.814429,1894139.229,89118.25878,134591.0995
MultiCoil,Center005_UIH_15T_umr670_P006_cine_lax_2ch.h5,2ch,3,,"(12, 1, 10, 384, 205)","(12, 1, 384, 205)",0,0,5.903296819,8249270.687,24942.3013,69189.03361,5069.3573,2609873.486,104374.1643,207842.3477
MultiCoil,Center005_UIH_15T_umr670_P006_cine_lax_4ch.h5,4ch,4.0,,"(12, 1, 10, 378, 171)","(12, 1, 378, 171)",0,0,8.793311422,13984565.45,29383.01368,103026.0798,8032.671978,2359423.843,164648.952,296087.9409
MultiCoil,Center005_UIH_15T_umr670_P006_cine_ot.h5,ot,5.0,,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,4.168244711,12255061.43,39050.08876,117408.7478,7925.164664,3128719.284,232713.4628,314549.963
MultiCoil,Center005_UIH_15T_umr670_P006_lge_lax_4ch.h5,4ch,3,,"(2, 1, 10, 388, 170)","(2, 1, 388, 170)",0,0,4.037252274,3275325.8,6903.819986,22744.62522,2085.112111,537410.7673,39932.99273,63680.163
MultiCoil,Center005_UIH_15T_umr670_P006_lge_sax.h5,sax,3,,"(2, 10, 10, 380, 170)","(2, 10, 380, 170)",0,0,0.634828693,2237134.718,5841.442015,15310.97425,2176.750035,533483.8667,30063.67845,42209.70282
MultiCoil,Center005_UIH_15T_umr670_P006_T1map.h5,T1map,4,,"(8, 3, 10, 378, 149)","(8, 3, 378, 149)",0,0,1.278282175,5754253.157,18220.13083,58191.06043,4368.910301,2382358.166,91224.64965,169881.6945
MultiCoil,Center005_UIH_15T_umr670_P006_T1mappost.h5,T1mappost,3,too much noise,"(9, 3, 10, 380, 149)","(9, 3, 380, 149)",0,0,0.982828307,6572594.573,17612.41379,55882.48153,5424.876908,2357728.446,88435.76929,162817.6997
MultiCoil,Center005_UIH_15T_umr670_P006_T1w.h5,T1w,5,,"(9, 10, 514, 199)","(9, 514, 199)",0,0,1.426947248,51525505.84,23869.37344,173179.3313,4104.681005,5479010.677,232347.3754,501620.3493
MultiCoil,Center005_UIH_15T_umr670_P006_T2map.h5,T2map,4,,"(3, 3, 10, 380, 149)","(3, 3, 380, 149)",0,0,1.122025238,6694124.646,16574.53095,53275.65711,4640.680661,2054843.826,88549.40256,152607.7012
MultiCoil,Center005_UIH_15T_umr670_P006_T2w.h5,T2w,5,,"(9, 10, 514, 185)","(9, 514, 185)",0,0,1.132228235,11173351.12,8446.421641,37661.41939,2324.208145,1838507.357,64388.55488,103688.7626
MultiCoil,Center005_UIH_15T_umr670_P007_cine_lax_2ch.h5,2ch,5,,"(12, 1, 10, 388, 205)","(12, 1, 388, 205)",0,0,4.573599133,14988513.01,34823.17358,129208.29,5914.177641,4252926.694,192292.2205,376958.9609
MultiCoil,Center005_UIH_15T_umr670_P007_cine_lax_4ch.h5,4ch,5.0,,"(12, 1, 10, 386, 171)","(12, 1, 386, 171)",0,0,5.253016218,16541848.57,38285.81188,150196.8799,6657.506836,2764100.909,266706.2984,411238.1448
MultiCoil,Center005_UIH_15T_umr670_P007_cine_ot.h5,ot,4.0,,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,2.478514588,19478045.18,53478.6778,206298.58,7801.159406,4037324.339,396859.5205,544695.559
MultiCoil,Center005_UIH_15T_umr670_P007_lge_lax_2ch.h5,2ch,5,,"(2, 1, 10, 382, 170)","(2, 1, 382, 170)",0,0,7.900876837,3477669.182,10884.96118,30875.28436,2044.612633,858971.1408,64614.3461,80886.59914
MultiCoil,Center005_UIH_15T_umr670_P007_lge_lax_4ch.h5,4ch,5,,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,7.327001078,3446621.496,9932.135151,29999.38367,2391.43619,513268.6854,63025.33076,77549.4099
MultiCoil,Center005_UIH_15T_umr670_P007_lge_sax.h5,sax,4,,"(2, 10, 10, 382, 170)","(2, 10, 382, 170)",0,0,2.665945226,4878214.029,11451.21576,34627.29219,2433.011498,2154198.628,73323.00664,89025.46696
MultiCoil,Center005_UIH_15T_umr670_P007_perfusion.h5,perfusion,5,,"(50, 4, 10, 224, 87)","(50, 4, 224, 87)",0,0,0.465471237,7367088.334,25883.12683,81375.26362,4655.28402,2247401.23,167487.6622,211817.3289
MultiCoil,Center005_UIH_15T_umr670_P007_T1map.h5,T1map,5,,"(8, 3, 10, 382, 149)","(8, 3, 382, 149)",0,0,4.018056253,14496713.87,37472.41761,140511.2266,5118.855223,3629638.897,256653.8633,381581.7912
MultiCoil,Center005_UIH_15T_umr670_P007_T1mappost.h5,T1mappost,4,too much noise,"(9, 3, 10, 382, 149)","(9, 3, 382, 149)",0,0,4.373108661,14285321.73,36639.69127,135499.0388,6037.679168,4272744.312,241944.3469,372139.0843
MultiCoil,Center005_UIH_15T_umr670_P007_T1w.h5,T1w,4,,"(10, 10, 512, 246)","(10, 512, 246)",0,0,0.0,83114653.76,39809.10573,349111.7611,5442.066165,14444280.49,625606.0155,918289.1593
MultiCoil,Center005_UIH_15T_umr670_P007_T2map.h5,T2map,5,,"(3, 3, 10, 384, 149)","(3, 3, 384, 149)",0,0,9.434686887,11098559.31,35376.51811,126636.4997,5162.8448,5133558.818,243527.9445,337012.0934
MultiCoil,Center005_UIH_15T_umr670_P007_T2w.h5,T2w,4,blurry,"(10, 10, 512, 228)","(10, 512, 228)",0,0,0.0,9870144.24,9261.566272,43139.93844,2699.478108,1834921.644,83972.41848,111431.3327
MultiCoil,Center005_UIH_15T_umr670_P008_cine_lax_4ch.h5,4ch,5.0,,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,8.642627651,13989084.84,43682.32289,148543.3079,9011.662286,2578224.56,276058.5802,404381.3261
MultiCoil,Center005_UIH_15T_umr670_P008_cine_ot.h5,ot,5.0,,"(12, 1, 10, 380, 171)","(12, 1, 380, 171)",0,0,8.166303946,15329604.93,51118.57991,172619.2151,9654.265622,2803476.501,344580.7233,453176.7332
MultiCoil,Center005_UIH_15T_umr670_P008_lge_lax_2ch.h5,2ch,5,,"(2, 1, 10, 384, 170)","(2, 1, 384, 170)",0,0,4.93361822,4612167.391,14138.08567,39113.98807,2692.272575,1330556.583,76791.5248,106775.264
MultiCoil,Center005_UIH_15T_umr670_P008_lge_lax_4ch.h5,4ch,5,,"(2, 1, 10, 388, 170)","(2, 1, 388, 170)",0,0,0.965919096,4156013.344,12827.39463,40676.47245,2824.97208,839716.8469,83576.21256,105859.2997
MultiCoil,Center005_UIH_15T_umr670_P008_lge_sax.h5,sax,5,,"(2, 9, 10, 380, 170)","(2, 9, 380, 170)",0,0,1.272769601,5101907.36,14603.96242,46582.93429,2356.922043,2306115.16,93067.64653,123170.0776
MultiCoil,Center005_UIH_15T_umr670_P008_perfusion.h5,perfusion,4,,"(50, 4, 10, 224, 87)","(50, 4, 224, 87)",0,0,1.736826928,6483170.799,27086.05264,79315.51776,5610.797501,2210978.993,158832.4135,212175.2117
MultiCoil,Center005_UIH_15T_umr670_P008_T1map.h5,T1map,5,,"(8, 3, 10, 378, 149)","(8, 3, 378, 149)",0,0,1.843890408,13664489.25,42388.31629,144481.2302,6745.037807,4850351.837,257604.0136,400444.9083
MultiCoil,Center005_UIH_15T_umr670_P008_T1mappost.h5,T1mappost,4,,"(9, 3, 10, 380, 149)","(9, 3, 380, 149)",0,0,2.834514491,13543949.55,41067.61618,140498.4448,6391.866546,4896318.0,248973.7391,390225.1889
MultiCoil,Center005_UIH_15T_umr670_P008_T1w.h5,T1w,5,,"(9, 10, 512, 246)","(9, 512, 246)",0,0,0.0,68144146.07,43036.25558,372795.0857,5530.501235,13585562.15,643248.6959,997253.2613
MultiCoil,Center005_UIH_15T_umr670_P008_T2map.h5,T2map,5,,"(3, 3, 10, 384, 149)","(3, 3, 384, 149)",0,0,6.581752944,11659390.6,36917.83166,127776.7445,5751.791485,4431144.157,235789.5846,348283.6476
MultiCoil,Center005_UIH_15T_umr670_P008_T2w.h5,T2w,5,,"(9, 10, 512, 228)","(9, 512, 228)",0,0,0.0,11828687.61,12892.25158,60406.81348,3610.422225,2055604.393,126913.3892,148475.3323
MultiCoil,Center005_UIH_15T_umr670_P010_cine_lax_2ch.h5,2ch,5,,"(12, 1, 10, 378, 205)","(12, 1, 378, 205)",0,0,3.990295302,9994710.577,39216.8771,117937.5064,6814.636478,3703409.65,173899.972,352464.1661
MultiCoil,Center005_UIH_15T_umr670_P010_cine_lax_4ch.h5,4ch,4.0,,"(12, 1, 10, 386, 171)","(12, 1, 386, 171)",0,0,4.858536962,11450753.05,46951.0186,138360.8853,8569.045459,3697925.103,244581.1209,391996.6868
MultiCoil,Center005_UIH_15T_umr670_P010_cine_ot.h5,ot,5.0,,"(12, 1, 10, 386, 171)","(12, 1, 386, 171)",0,0,4.364164583,12844913.36,47317.69048,137704.1723,8781.622051,4076050.604,253516.4183,384374.1077
MultiCoil,Center005_UIH_15T_umr670_P010_lge_lax_2ch.h5,2ch,4,,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,8.171437688,3033020.976,11039.10896,27007.03209,2573.234709,1818451.871,48614.3786,78415.93769
MultiCoil,Center005_UIH_15T_umr670_P010_lge_lax_4ch.h5,4ch,4,,"(2, 1, 10, 382, 170)","(2, 1, 382, 170)",0,0,3.34625239,3016277.445,11424.84843,28811.97367,3037.85806,605716.803,59877.45933,77596.77665
MultiCoil,Center005_UIH_15T_umr670_P010_lge_sax.h5,sax,4,,"(2, 11, 10, 384, 170)","(2, 11, 384, 170)",0,0,0.57285694,2623272.514,8491.283241,20658.77732,2893.320006,644850.6743,41725.46424,56989.9583
MultiCoil,Center005_UIH_15T_umr670_P010_perfusion.h5,perfusion,4,,"(50, 4, 10, 222, 87)","(50, 4, 222, 87)",0,0,3.036979747,6251609.74,26144.5062,64008.28157,5028.581985,1574664.38,133960.7648,172801.8132
MultiCoil,Center005_UIH_15T_umr670_P010_T1map.h5,T1map,4,,"(8, 3, 10, 384, 149)","(8, 3, 384, 149)",0,0,1.116098461,7328799.144,24952.00637,69518.45408,5405.971019,3213775.196,123142.127,198469.6384
MultiCoil,Center005_UIH_15T_umr670_P010_T1mappost.h5,T1mappost,4,too much noise,"(9, 3, 10, 384, 149)","(9, 3, 384, 149)",0,0,4.53291286,7538438.438,24731.40045,70333.83073,6597.082378,2517335.266,127263.0814,198466.6401
MultiCoil,Center005_UIH_15T_umr670_P010_T1w.h5,T1w,5,,"(11, 10, 512, 246)","(11, 512, 246)",0,0,0.0,49697589.62,26097.85044,186469.1369,4621.890593,5332810.344,269102.8993,531132.7496
MultiCoil,Center005_UIH_15T_umr670_P010_T2map.h5,T2map,5,,"(3, 3, 10, 384, 149)","(3, 3, 384, 149)",0,0,3.450491748,8149744.878,25432.99742,81625.79664,5646.996464,2809052.973,135072.2999,234204.0865
MultiCoil,Center005_UIH_15T_umr670_P010_T2w.h5,T2w,5,,"(11, 10, 512, 228)","(11, 512, 228)",0,0,0.0,9963304.335,8535.724939,36106.96296,2894.551448,2614283.525,67418.46573,96023.24834
MultiCoil,Center005_UIH_15T_umr670_P013_cine_lax_2ch.h5,2ch,4,,"(12, 1, 10, 382, 205)","(12, 1, 382, 205)",0,0,8.767515426,6337124.967,43795.56736,105843.8026,6797.766056,4185943.969,188349.8588,309409.039
MultiCoil,Center005_UIH_15T_umr670_P013_cine_lax_4ch.h5,4ch,5.0,,"(12, 1, 10, 386, 171)","(12, 1, 386, 171)",0,0,13.79637124,8658104.202,45191.91075,107228.1157,10268.51649,3013276.993,198058.8227,310120.1037
MultiCoil,Center005_UIH_15T_umr670_P013_cine_ot.h5,ot,5.0,,"(12, 1, 10, 382, 171)","(12, 1, 382, 171)",0,0,12.87076599,12344585.2,53997.64894,144681.635,10685.45615,2808516.018,309929.0056,377397.9695
MultiCoil,Center005_UIH_15T_umr670_P013_lge_lax_2ch.h5,2ch,5,,"(2, 1, 10, 384, 170)","(2, 1, 384, 170)",0,0,9.903497793,2465307.318,10930.58185,23359.54811,2776.054273,654662.9105,51787.02212,63004.48725
MultiCoil,Center005_UIH_15T_umr670_P013_lge_lax_4ch.h5,4ch,5,,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,4.52237376,2422581.74,10687.24394,23828.35984,3255.545693,492721.1092,53192.16914,63171.76823
MultiCoil,Center005_UIH_15T_umr670_P013_lge_sax.h5,sax,5,,"(2, 9, 10, 384, 170)","(2, 9, 384, 170)",0,0,2.725108368,2538584.667,10309.29349,22945.35676,2560.391438,771650.0787,53305.02393,59044.76027
MultiCoil,Center005_UIH_15T_umr670_P013_perfusion.h5,perfusion,4,,"(50, 4, 10, 222, 87)","(50, 4, 222, 87)",0,0,2.391070891,6020066.514,25021.78302,53420.46013,5582.406584,1656347.991,118920.264,143723.0763
MultiCoil,Center005_UIH_15T_umr670_P013_T1map.h5,T1map,5,,"(8, 3, 10, 384, 149)","(8, 3, 384, 149)",0,0,3.190887611,8712571.913,33728.08092,91138.51067,6340.828393,3170396.58,180856.4952,248453.3031
MultiCoil,Center005_UIH_15T_umr670_P013_T1mappost.h5,T1mappost,4,too much noise,"(9, 3, 10, 384, 149)","(9, 3, 384, 149)",0,0,5.391074537,8610442.579,32815.66549,90433.88124,7486.966805,2914629.912,175812.83,248276.8547
MultiCoil,Center005_UIH_15T_umr670_P013_T1w.h5,T1w,5,,"(9, 10, 512, 246)","(9, 512, 246)",0,0,0.0,61181021.83,34580.5253,223580.4862,3869.164852,8001791.798,392792.9728,597958.3147
MultiCoil,Center005_UIH_15T_umr670_P013_T2map.h5,T2map,5,,"(3, 3, 10, 384, 149)","(3, 3, 384, 149)",0,0,3.939489557,10079017.44,33000.53484,92222.88678,5334.239143,3630974.556,175889.5095,254958.5102
MultiCoil,Center005_UIH_15T_umr670_P013_T2w.h5,T2w,5,,"(9, 10, 512, 228)","(9, 512, 228)",0,0,0.0,11029729.79,11383.73017,51006.42771,2960.652155,1713759.205,104739.4171,127836.2402
MultiCoil,Center005_UIH_15T_umr670_P014_cine_lax_2ch.h5,2ch,4,,"(12, 1, 10, 382, 205)","(12, 1, 382, 205)",0,0,9.526014806,10627957.64,33949.99087,81781.17761,6552.15597,3212984.643,154215.4008,233720.4293
MultiCoil,Center005_UIH_15T_umr670_P014_cine_lax_4ch.h5,4ch,4.0,,"(12, 1, 10, 382, 171)","(12, 1, 382, 171)",0,0,6.216786019,9510230.871,37182.00678,84184.76486,8657.455977,2642159.163,161852.5327,241866.7408
MultiCoil,Center005_UIH_15T_umr670_P014_cine_ot.h5,ot,5.0,,"(12, 1, 10, 382, 171)","(12, 1, 382, 171)",0,0,9.892553468,17624273.42,44618.43089,125877.2952,10010.49683,3475770.314,251279.9906,339436.8051
MultiCoil,Center005_UIH_15T_umr670_P014_lge_lax_2ch.h5,2ch,5,,"(2, 1, 10, 382, 170)","(2, 1, 382, 170)",0,0,2.972467048,2989565.777,11045.09429,24363.26936,2827.560258,844858.8861,52844.654,66053.5583
MultiCoil,Center005_UIH_15T_umr670_P014_lge_lax_4ch.h5,4ch,5,,"(2, 1, 10, 378, 170)","(2, 1, 378, 170)",0,0,5.286790611,3117742.475,10740.45968,24897.29616,2911.242658,551876.9012,51450.16953,68594.52133
MultiCoil,Center005_UIH_15T_umr670_P014_lge_sax.h5,sax,4,,"(2, 10, 10, 384, 170)","(2, 10, 384, 170)",0,0,1.007416588,2551292.03,10305.34648,23052.03757,3015.735083,693913.6539,48148.43327,63700.03452
MultiCoil,Center005_UIH_15T_umr670_P014_T1map.h5,T1map,5,,"(8, 3, 10, 382, 149)","(8, 3, 382, 149)",0,0,4.625064854,8706084.838,27713.40816,66451.76182,5928.489014,3216155.056,131290.0674,186015.0925
MultiCoil,Center005_UIH_15T_umr670_P014_T1mappost.h5,T1mappost,4,too much noise,"(9, 3, 10, 382, 149)","(9, 3, 382, 149)",0,0,5.654849571,10695554.43,28389.88153,76079.78912,6789.45979,3323388.558,140319.879,215061.6852
MultiCoil,Center005_UIH_15T_umr670_P014_T1w.h5,T1w,3,,"(10, 10, 512, 246)","(10, 512, 246)",0,0,0.0,22113335.26,30153.4059,152333.363,5346.226259,5542363.826,239305.1448,428812.1515
MultiCoil,Center005_UIH_15T_umr670_P014_T2map.h5,T2map,5,,"(3, 3, 10, 382, 149)","(3, 3, 382, 149)",0,0,1.866575893,10230440.76,26708.90314,73540.23841,5981.387265,2710047.232,136725.3133,206207.4452
MultiCoil,Center005_UIH_15T_umr670_P014_T2w.h5,T2w,3,,"(10, 10, 512, 228)","(10, 512, 228)",0,0,0.0,8419381.941,10960.74225,45033.15955,2914.925103,1488238.215,85842.92048,118794.8917
MultiCoil,Center005_UIH_15T_umr670_P015_cine_lax_2ch.h5,2ch,4,,"(12, 1, 10, 386, 205)","(12, 1, 386, 205)",0,0,6.418837388,5810333.322,31871.35224,83247.71359,6836.675897,2787784.25,143098.8751,242862.8441
MultiCoil,Center005_UIH_15T_umr670_P015_cine_ot.h5,ot,5.0,,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,10.18242709,12288336.35,34645.31482,87920.68069,8701.243093,2394432.487,184903.8858,234763.6947
MultiCoil,Center005_UIH_15T_umr670_P015_lge_lax_2ch.h5,2ch,3,,"(2, 1, 10, 382, 170)","(2, 1, 382, 170)",0,0,4.558133996,2371642.456,8835.284346,19231.92087,1992.164388,700151.2648,42355.34984,51820.02158
MultiCoil,Center005_UIH_15T_umr670_P015_lge_lax_4ch.h5,4ch,3,,"(2, 1, 10, 378, 170)","(2, 1, 378, 170)",0,0,3.639265884,2332102.554,10578.06107,24931.56424,2799.186145,540479.8537,53749.40415,66676.71458
MultiCoil,Center005_UIH_15T_umr670_P015_lge_sax.h5,sax,4,,"(2, 10, 10, 382, 170)","(2, 10, 382, 170)",0,0,2.481551299,2710395.724,8716.790716,19441.79491,2985.019003,725011.2581,43172.25041,51728.28137
MultiCoil,Center005_UIH_15T_umr670_P015_perfusion.h5,perfusion,4,,"(50, 4, 10, 222, 87)","(50, 4, 222, 87)",0,0,2.048003932,4855934.39,22341.19426,50593.42787,5429.380348,1600314.493,106961.6313,138374.3057
MultiCoil,Center005_UIH_15T_umr670_P015_T1map.h5,T1map,5,,"(8, 3, 10, 382, 149)","(8, 3, 382, 149)",0,0,1.240828981,9066409.501,24559.46017,59134.24383,6800.621719,2526968.107,119106.9417,163749.1838
MultiCoil,Center005_UIH_15T_umr670_P015_T1mappost.h5,T1mappost,4,too much noise,"(9, 3, 10, 384, 149)","(9, 3, 384, 149)",0,0,4.059256624,6974705.965,24043.06505,56661.55385,6779.232091,3201293.542,112730.1898,158675.4893
MultiCoil,Center005_UIH_15T_umr670_P015_T1w.h5,T1w,4,,"(10, 10, 512, 246)","(10, 512, 246)",0,0,0.0,65777795.14,31281.15356,232507.7642,5004.312449,5904682.551,378389.8927,638126.0057
MultiCoil,Center005_UIH_15T_umr670_P015_T2map.h5,T2map,5,,"(3, 3, 10, 384, 149)","(3, 3, 384, 149)",0,0,4.941929293,8769002.13,24994.66275,69375.98593,6124.78799,3232993.091,130136.2123,193499.7988
MultiCoil,Center005_UIH_15T_umr670_P015_T2w.h5,T2w,5,,"(10, 10, 512, 228)","(10, 512, 228)",0,0,0.0,15348193.4,11017.77306,53616.37094,3489.081944,1403641.471,104508.1112,137982.3186
MultiCoil,Center005_UIH_15T_umr670_P016_cine_lax_2ch.h5,2ch,3,,"(12, 1, 10, 380, 205)","(12, 1, 380, 205)",0,0,3.433247115,6390390.421,24511.04187,73754.04475,6024.781941,4222610.436,98748.77594,225062.6183
MultiCoil,Center005_UIH_15T_umr670_P016_cine_lax_4ch.h5,4ch,4.0,,"(12, 1, 10, 380, 171)","(12, 1, 380, 171)",0,0,5.91724636,7094736.705,24893.14329,58615.04881,6499.499954,1597288.012,117450.057,163583.0352
MultiCoil,Center005_UIH_15T_umr670_P016_cine_ot.h5,ot,5.0,,"(12, 1, 10, 384, 176)","(12, 1, 384, 176)",0,0,3.60787115,14445971.05,42092.47776,117841.1778,8982.585119,3299811.503,232664.8275,320078.5478
MultiCoil,Center005_UIH_15T_umr670_P016_lge_lax_2ch.h5,2ch,5,,"(2, 1, 10, 382, 170)","(2, 1, 382, 170)",0,0,5.944983177,2137916.283,9902.086924,25594.09069,3181.989137,717225.4104,49105.28302,71552.49273
